,선수명: ,등번호: ,생년월일: ,포지션: ,신장/체중: ,경력: ,입단 계약금: ,연봉: ,지명순위: ,입단년도: 
96480,백인천,71,1943년 11월 27일,(우투우타),174cm/77kg,경동고-MBC,,,,
96503,김대익,73,1973년 06월 03일,(좌투좌타),178cm/95kg,부산진초-부산동성중-부산고-경성대-롯데-삼성,,,,96롯데
96513,유필선,9,1970년 09월 06일,외야수(우투우타),176cm/84kg,경기상고-계명대-상무,,,,
96527,김영복,,1973년 03월 15일,투수(좌투좌타),0cm/0kg,원광대,,,,
96542,배정훈,42,1973년 12월 20일,포수(우투우타),181cm/90kg,부산고-동아대,,,,
96546,정학수,,1977년 12월 01일,내야수(우투우타),0cm/0kg,북일고,,,,
96566,이재섭,,1976년 12월 23일,투수(우투우타),0cm/0kg,마산고,,,,
96570,차명주,17,1973년 09월 22일,투수(좌투좌타),173cm/80kg,경남상고-한양대-롯데-두산-한화,,,,
96610,장성호,1,1977년 10월 18일,내야수(좌투좌타),183cm/93kg,충암초-충암중-충암고-(호남대)-해태-KIA-한화-롯데-KT,,,96 해태 2차 1라운드 6순위,96해태
96611,김상진,,1977년 03월 09일,투수(우투우타),0cm/0kg,진흥고,,,,
96616,김종국,74,1973년 09월 14일,(우투우타),180cm/80kg,광주서림초-무등중-광주제일고-고려대-해태-KIA,,,,96해태
96624,황성기,24,1977년 06월 09일,포수(우투우타),178cm/80kg,휘문고-해태,,,,
96631,박철웅,,1970년 04월 15일,투수(우투우타),0cm/0kg,고려대,,,,
96635,권오성,35,1970년 10월 26일,포수(우투우타),180cm/86kg,신일고-고려대-상무,,,,
96653,지승준,53,1977년 06월 07일,외야수(좌투좌타),173cm/69kg,부천고,,,,
96654,이동욱,,1977년 08월 01일,내야수(우투우타),0cm/0kg,진흥고,,,,
96666,우승진,,1973년 08월 10일,내야수(우투우타),0cm/0kg,홍익대,,,,
96673,김종윤,71,1957년 06월 19일,(우투우타),170cm/78kg,대전신흥초-군산중-군산상고-중앙대-해태-빙그레,,,,
96682,신용균,79,1938년 10월 13일,(우투우타),172cm/80kg,일본 오오즈시초-일본 오오즈시중-일본 야와타하마고-일본 토모이시대,,,,
96704,조효상,33,1974년 01월 26일,외야수(우투우타),183cm/90kg,북일고-성균관대-한화,,,,
96706,오중석,,1973년 08월 05일,내야수(우투우타),0cm/0kg,한양대,,,,
96713,정영환,,1973년 04월 10일,투수(우투우타),0cm/0kg,홍익대,,,,
96720,이상열,59,1977년 04월 20일,투수(좌투좌타),185cm/73kg,천안남산초-천안북중-북일고-한화-현대-우리-히어로즈-LG-SK,,,96 한화 2차우선,96한화
96722,심광호,70,1977년 08월 01일,(우투우타),188cm/90kg,남산초-천안북중-북일고-(목원대)-한화-삼성,,,96 한화 2차 우선,08삼성
96723,홍원기,78,1973년 06월 05일,(우투우타),187cm/92kg,공주중동초-공주중-공주고-고려대-한화-두산-현대,,,,96한화
96725,김대헌,,1972년 06월 30일,외야수(우투우타),0cm/0kg,동아대,,,,
96734,이영우,77,1973년 11월 27일,(좌투좌타),181cm/86kg,남정초-선린중-선린상고-건국대-한화,,,,96한화
96742,엄종수,,1973년 07월 09일,포수(우투우타),0cm/0kg,홍익대,,,,
96750,권오영,27,1970년 08월 15일,내야수(우투우타),179cm/83kg,경북고-연세대-한국화장품-상무,,,,
96761,송지만,79,1973년 03월 02일,(우투우타),178cm/85kg,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,,,96 한화 2차 3라운드 20순위,96한화
96766,임수민,75,1973년 05월 31일,(우투우타),173cm/93kg,신답초-동대문중-동대문상고-성균관대-한화,,,,96한화
96777,김수연,9,1977년 05월 28일,외야수(좌투좌타),175cm/75kg,천안남산초-천안북중-북일고,,,,
96786,손상득,84,1956년 04월 03일,(우투우타),172cm/66kg,영덕초-대구중-경북고-고려대-삼성,,,,82삼성
96804,김선섭,23,1973년 01월 16일,내야수(우투우타),176cm/73kg,광주제일고-고려대-쌍방울,,,,
96806,석수철,,1973년 04월 25일,내야수(우투우타),0cm/0kg,성균관대,,,,
96822,정원배,22,1973년 08월 01일,포수(우투우타),181cm/85kg,광주진흥고-인하대-쌍방울,,,,
96824,최정환,24,1973년 09월 26일,투수(우투우타),190cm/90kg,동래고-경성대-쌍방울,,,,
96825,김현민,48,1973년 09월 15일,외야수(우투우타),177cm/78kg,인천고-홍익대-쌍방울,,,,
96847,박주언,70,1973년 07월 13일,(좌투좌타),180cm/80kg,화정초-무등중-광주제일고-인하대-쌍방울-SK,,,,96쌍방울
96849,정수찬,66,1973년 12월 01일,투수(우투우타),186cm/95kg,경남고-동아대-쌍방울,,,,
96851,신영균,63,1974년 02월 16일,투수(우투우타),183cm/81kg,경북고-단국대-쌍방울,,,,
96852,박경호,2,1973년 07월 19일,내야수(우투우타),178cm/75kg,성남고-인하대,,,,
96855,임종수,,1973년 12월 02일,외야수(우투좌타),0cm/0kg,건국대,,,,
96856,이봉우,0,1977년 07월 30일,내야수(우투우타),176cm/76kg,포철공고,,,,
96860,진정민,,1977년 05월 18일,외야수(우투우타),0cm/0kg,전주고,,,,
96869,김형주,,1977년 08월 11일,투수(우투우타),0cm/0kg,군산상고,,,,
97103,손지환,75,1978년 11월 13일,(우투우타),180cm/87kg,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,,,,97LG
97109,이병규,9,1974년 10월 25일,(좌투좌타),185cm/85kg,청구초-서대문중-장충고-단국대-LG,,,97 LG 1차,97LG
97111,김민기,11,1977년 05월 19일,투수(우투우타),189cm/90kg,남정초-배명중-덕수상고,,,97 LG 2차우선,
97126,장문석,26,1974년 12월 15일,투수(우투우타),183cm/94kg,대신초-대동중-경남상고-동아대-LG-KIA,,,,
97133,임선동,54,1973년 08월 04일,투수(우투우타),187cm/95kg,사당초-휘문중-휘문고-연세대-LG,,,,
97140,전승남,40,1974년 11월 26일,투수(우언우타),178cm/72kg,덕수상고-중앙대,,,,
97150,이준용,50,1974년 08월 02일,내야수(우투좌타),181cm/76kg,충암고-중앙대,,,,
97154,윤인수,,1974년 04월 12일,외야수(좌투좌타),0cm/0kg,중앙대,,,,
97157,안재만,8,1974년 10월 02일,내야수(우투우타),188cm/79kg,길동초-배재중-배재고-건국대-LG-SK,,,,
97168,신창수,,1974년 04월 25일,투수(좌투좌타),0cm/0kg,성균관대,,,,
97198,배수희,,1955년 04월 30일,외야수(우투우타),0cm/0kg,경동고,,,,
97202,진갑용,70,1974년 05월 08일,(우투우타),182cm/90kg,하단초-초량중-부산고-고려대-OB-두산-삼성,,,97 OB 2차 1라운드 1순위,97OB
97204,강규철,36,1974년 05월 05일,내야수(우투우타),178cm/82kg,북일고-경희대,,,,
97219,문희성,43,1973년 02월 22일,외야수(우투우타),195cm/110kg,유신고-홍익대-현대피닉스,,,,
97230,이경필,23,1974년 05월 21일,투수(우투우타),186cm/85kg,중대초-배명중-배명고-한양대,,,,
97236,김영수,36,1975년 01월 15일,투수(좌투좌타),183cm/85kg,은평초-이수중-경기고-인하대-OB-두산-롯데-SK-롯데-KIA,,,,
97238,김환조,,1974년 02월 10일,투수(우투우타),0cm/0kg,경남대,,,,
97249,강신창,,1974년 11월 10일,외야수(우투우타),0cm/0kg,동아대,,,,
97257,김성환,58,1978년 05월 27일,외야수(우투우타),187cm/86kg,한서고-대불대,,,,
97259,김도균,55,1974년 10월 08일,외야수(좌투좌타),178cm/92kg,선린정보고-단국대,,,,
97268,김도형,,1974년 04월 24일,외야수(우투우타),0cm/0kg,인하대,,,,
97300,김일경,78,1978년 07월 01일,(우투우타),178cm/72kg,영일초-우신중-경동고-현대-우리-히어로즈-넥센-LG,,,97 현대 2차 2라운드 16순위,97현대
97335,조승현,35,1978년 04월 05일,내야수(우투우타),182cm/90kg,동산고,,,,
97336,최영필,79,1974년 05월 13일,(우투우타),184cm/92kg,신곡초-수원북중-유신고-경희대-현대-한화-SK-KIA,,,97 현대 1차,97현대
97350,정수성,86,1978년 03월 04일,(우투좌타),173cm/72kg,성동초-건대부중-덕수정보고-(초당대)-현대-우리-히어로즈-넥센,,,97 현대 2차 12라운드 95순위,97현대
97351,최만호,84,1974년 03월 04일,(우투우타),170cm/73kg,대동초-충남중-대전고-단국대-현대-LG-롯데,,,,97현대
97365,이근용,65,1978년 06월 16일,투수(우투우타),178cm/78kg,인천고,,,,
97366,이득수,,1978년 04월 25일,내야수(우투우타),0cm/0kg,배명고,,,,
97383,김종수,71,1957년 03월 15일,(우투우타),174cm/66kg,대전신흥초-한밭중-중앙고-고려대-빙그레,,,,
97400,황성관,0,1974년 01월 15일,외야수(좌투좌타),172cm/70kg,대구고-영남대,,,,
97404,송재익,73,1974년 03월 27일,(우투우타),174cm/78kg,공주중동초-공주중-공주고-원광대-삼성-SK,,,,97삼성
97418,변대수,29,1975년 01월 18일,투수(우투우타),180cm/77kg,덕수상고-건국대,,,,
97423,황두성,99,1976년 11월 16일,(우투우타),187cm/96kg,길동초-배명중-배명고-삼성-해태-현대-우리-히어로즈-넥센,,,,97삼성
97424,장성국,24,1974년 03월 30일,포수(우투우타),176cm/93kg,배명고-연세대,,,,
97441,정회선,41,1974년 05월 26일,내야수(우투우타),177cm/87kg,공주고-경성대,,,,
97442,최승우,,1973년 05월 27일,내야수(우투우타),0cm/0kg,영남대,,,,
97510,이영주,,1974년 05월 25일,외야수(우투우타),0cm/0kg,한양대,,,,
97515,이동욱,70,1974년 07월 17일,(우투우타),179cm/81kg,배정초-대천중-동래고-동아대-롯데,,,,97롯데
97527,김상현,51,1974년 04월 08일,투수(우투우타),181cm/80kg,경북고-동아대,,,,
97531,임봉춘,25,1974년 02월 10일,투수(우투우타),182cm/77kg,선린상고-원광대,,,,
97532,정인석,68,1978년 10월 05일,투수(우투우타),180cm/79kg,경남고,,,,
97537,김영일,,1971년 03월 14일,외야수(우투우타),0cm/0kg,경성대,,,,
97541,이정훈,11,1977년 10월 09일,투수(우투우타),182cm/95kg,하단초-경남중-동래고-롯데,,,96 롯데 2차우선,97롯데
97559,조유신,35,1975년 02월 07일,내야수(우투우타),188cm/85kg,경주고-영남대,,,,
97571,손민한,81,1975년 01월 02일,(우투우타),180cm/85kg,대연초-대천중-부산고-고려대-롯데-NC,,,97 롯데 1차,97롯데
97575,문동환,71,1972년 05월 08일,(우투우타),183cm/95kg,대연초-대천중-동래고-연세대-롯데-한화,,,,97롯데
97613,장석희,13,1974년 05월 08일,외야수(좌투좌타),178cm/78kg,경북고-한양대,,,,
97621,오철민,21,1973년 05월 28일,투수(좌투좌타),182cm/82kg,영흥고-영남대-해태,,,,
97623,조남기,23,1974년 05월 17일,포수(우투좌타),183cm/81kg,장충고-중앙대,,,,
97629,김동호,67,1973년 05월 24일,투수(우투우타),184cm/82kg,영흥고-계명대-해태,,,,
97644,김창희,80,1973년 07월 03일,(우투우타),178cm/98kg,양덕초-마산중-마산고-한양대-해태-KIA-두산-삼성,,,,97해태
97659,류기중,59,1978년 09월 19일,투수(우투우타),183cm/92kg,진흥고,,,,
97678,정인교,83,1957년 12월 23일,(우투우타),183cm/85kg,마산월포초-마산중-부산고-성균관대-롯데,,,,84롯데
97709,백재호,77,1974년 06월 30일,(우투우타),177cm/82kg,효제초-보성중-신일고-동국대-한화,,,,97한화
97713,노상진,,1974년 04월 26일,외야수(우투우타),0cm/0kg,경희대,,,,
97718,이성갑,47,1973년 06월 18일,내야수(우투우타),183cm/96kg,북일고-단국대,,,,
97754,강대호,,1974년 08월 15일,외야수(우투우타),0cm/0kg,계명대,,,,
97758,김해님,72,1975년 02월 07일,(우투우타),183cm/92kg,홍릉초-청량중-한서고-인하대-한화-상무-한화,,,,97한화
97762,장순재,,1974년 06월 27일,내야수(우투우타),0cm/0kg,동아대,,,,
97767,오주상,52,1977년 11월 20일,외야수(우투우타),175cm/77kg,공주고,,,,
97815,오상민,36,1974년 10월 20일,투수(좌투좌타),184cm/86kg,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,,,97 쌍방울 1차,00SK
97848,이경태,,1974년 02월 20일,외야수(우투우타),0cm/0kg,성균관대,,,,
97849,안세준,,1974년 12월 12일,내야수(우투우타),0cm/0kg,원광대,,,,
97857,한익희,,1974년 08월 09일,외야수(우투우타),0cm/0kg,원광대,,,,
97863,정명수,49,1979년 01월 12일,투수(우투우타),180cm/78kg,전주고-쌍방울,,,,
97865,이상호,,1978년 04월 24일,내야수(좌투좌타),0cm/0kg,포철공고,,,,
98116,앤더슨,51,1966년 07월 03일,투수(우투우타),191cm/96kg,미국 사우스웨스트 텍사스대,,,,
98128,김경태,71,1975년 11월 06일,(좌투좌타),178cm/75kg,구암초-성남중-성남고-경희대-LG-두산-SK-LG,,,,98LG
98129,정현택,67,1980년 02월 22일,내야수(좌투좌타),190cm/97kg,배명고-LG-현대,,,,
98130,박연수,99,1974년 01월 14일,외야수(우투우타),188cm/92kg,우이초-신일중-신일고-원광대-LG-롯데,,,,
98136,조현,36,1974년 10월 17일,외야수(우투우타),183cm/77kg,배명고-건국대,,,,
98142,펠릭스,42,1967년 10월 03일,외야수(우투양타),180cm/90kg,도미니카 산토도밍고대,,,,
98144,조인성,75,1975년 05월 25일,(우투우타),182cm/107kg,수유초-신일중-신일고-연세대-LG-SK-한화,,,98 LG 1차,98LG
98200,김윤일,2,1978년 05월 22일,포수(우투우타),182cm/86kg,신일고,,,,
98213,캐세레스,13,1964년 06월 06일,내야수(우투좌타),183cm/81kg,베네주엘라 오벨리스코고,,,,
98218,김동주,18,1976년 02월 03일,내야수(우투우타),180cm/102kg,중대초-배명중-배명고-고려대-OB-두산,,,98 OB 1차,98OB
98233,우즈,33,1969년 08월 19일,내야수(우투우타),183cm/100kg,미국 헤르난도고,,,,
98236,이경수,66,1979년 06월 23일,투수(우투우타),183cm/74kg,배명고-두산,,,,
98246,윤상무,7,1979년 07월 20일,내야수(우투우타),174cm/75kg,배재고,,,,
98248,조은진,48,1975년 10월 28일,외야수(우투우타),179cm/0kg,부천고-원광대,,,,
98259,이혜천,59,1979년 03월 12일,투수(좌투좌타),184cm/90kg,대연초-대천중-부산상고-OB-두산-NC,,,98 OB 2차 2라운드 12순위,98OB
98262,오세학,42,1979년 09월 09일,포수(우투우타),183cm/90kg,경동고,,,,
98264,송원국,64,1979년 10월 26일,내야수(우투좌타),183cm/83kg,광주제일고,,,,
98267,유병목,67,1979년 11월 21일,투수(우투우타),183cm/85kg,성남고,,,,
98315,채종국,73,1975년 10월 24일,(우투우타),181cm/85kg,동삼초-대신중-경남상고-연세대-현대-SK-LG,,,,98현대
98316,홍민구,98,1975년 04월 12일,(우투우타),183cm/95kg,배정초-대신중-부산상고-한양대-현대-두산,,,,98현대
98327,스트롱,,1962년 09월 09일,투수(우투우타),0cm/0kg,미국 UCR대,,,,
98330,김수경,98,1979년 08월 20일,(우투우타),183cm/90kg,서화초-대헌중-인천고-현대-우리-히어로즈-넥센,,,,98현대
98334,이정훈,34,1975년 11월 23일,외야수(우투우타),178cm/79kg,장충고-홍익대,,,,
98353,고호봉,53,1975년 06월 04일,투수(우투우타),186cm/82kg,부천고-원광대,,,,
98363,이학균,63,1975년 09월 28일,내야수(좌투좌타),186cm/89kg,경남상고-한양대,,,,
98369,안희봉,62,1972년 10월 03일,내야수(우투우타),188cm/95kg,대전고-연세대-현대피닉스-현대-해태,,,,
98389,정인호,,1978년 06월 06일,외야수(좌투좌타),0cm/0kg,신일고,,,,
98420,강동우,81,1974년 04월 20일,(좌투좌타),177cm/78kg,칠성초-경상중-경북고-단국대-삼성-두산-KIA-한화,,,98 삼성 1차,98삼성
98423,베이커,,1970년 05월 18일,투수(좌투좌타),0cm/0kg,미국 TAFT대,,,,
98445,파라,19,1972년 11월 28일,투수(우투우타),182cm/80kg,도미니카 리제오 에반젤리코 자카구고-삼성,,,,
98451,김진웅,51,1980년 02월 20일,투수(우투우타),184cm/84kg,옥산초-경운중-대구고,,,98 삼성 2차 우선,
98455,김수관,4,1975년 08월 05일,내야수(우투우타),180cm/76kg,경북고-한양대,,,,
98457,김지훈,75,1973년 09월 02일,(우투우타),182cm/93kg,서울영중초-신일중-신일고-고려대-삼성-KIA,,,,98삼성
98469,문남열,60,1978년 10월 17일,투수(우투우타),182cm/76kg,마산상고-삼성,,,,
98504,서한규,70,1973년 03월 28일,(우투우타),180cm/78kg,인천숭의초-동인천중-인천고-홍익대-롯데-현대,,,,98롯데
98506,브래디,,1969년 11월 23일,내야수(우투좌타),0cm/0kg,미국 리버티대,,,,
98521,임경완,91,1975년 12월 28일,(우언우타),186cm/95kg,하단초-경남중-경남고-인하대-롯데-SK-한화,,,98 롯데 1차,98롯데
98533,조경환,87,1972년 08월 27일,(우투우타),176cm/92kg,백산초-신월중-서울고-고려대-롯데-SK-KIA,,,,
98538,손인호,86,1975년 04월 03일,(좌투좌타),180cm/92kg,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,,,98 롯데 2차 1라운드 1순위,98롯데
98540,김진수,80,1979년 04월 19일,(우투우타),180cm/90kg,양정초-개성중-경남고-(대불대)-롯데-두산,,,,98롯데
98548,문재성,,1974년 07월 06일,외야수(우투우타),0cm/0kg,경성대,,,,
98558,홍의현,,1978년 03월 12일,투수(우투우타),0cm/0kg,포철공고,,,,
98569,엄정대,67,1975년 05월 10일,외야수(우투우타),178cm/78kg,경남상고-건국대-롯데-KIA,,,,
98614,방수환,,1975년 01월 17일,외야수(좌투좌타),0cm/0kg,동국대,,,,
98615,이우석,54,1975년 06월 12일,외야수(우투좌타),182cm/76kg,덕수상고-인하대,,,,
98617,곽현희,83,1973년 08월 06일,(우투우타),180cm/81kg,성동초-배재중-배재고-영남대-해태-KIA,,,,98해태
