,Unnamed: 0,선수명: ,등번호: ,생년월일: ,포지션: ,신장/체중: ,경력: ,입단 계약금: ,연봉: ,지명순위: ,입단년도: 
2025,95322,박상일,,1976년 07월 30일,포수(우투우타),0cm/0kg,부천고,,,,
2026,95324,도명진,,1972년 12월 24일,포수(우투우타),0cm/0kg,한양대,,,,
2027,95327,김억만,29.0,1976년 03월 10일,투수(우투우타),183cm/89kg,유신고,,,,
2028,95409,김재걸,72.0,1972년 09월 07일,(우투우타),177cm/70kg,영일초-우신중-덕수상고-단국대-삼성,,,,95삼성
2029,95411,홍광천,,1972년 06월 22일,내야수(우투우타),0cm/0kg,경남대,,,,
2030,95422,김영진,22.0,1972년 04월 09일,포수(우투우타),179cm/76kg,청원정보고-동국대-삼성-한화,,,,
2031,95426,안윤호,,1972년 03월 23일,투수(우투우타),0cm/0kg,동아대,,,,
2032,95436,이승엽,36.0,1976년 08월 18일,내야수(좌투좌타),183cm/87kg,대구중앙초-경상중-경북고,,,95 삼성 고졸신인,95삼성
2033,95449,차상욱,,1972년 04월 07일,내야수(우투우타),0cm/0kg,경성대,,,,
2034,95451,김경호,,1972년 04월 24일,내야수(우투우타),0cm/0kg,충암고-동국대,,,,
2035,95458,김진삼,26.0,1977년 01월 13일,내야수(우투우타),182cm/81kg,포철공고,,,,
2036,95459,박석진,89.0,1972년 07월 19일,(우언우타),179cm/80kg,부산수영초-대천중-경남고-단국대-삼성-롯데-삼성-롯데-LG,,,,95삼성
2037,95468,김승관,95.0,1976년 03월 05일,(우투우타),186cm/89kg,대구옥산초-경복중-대구상고-삼성-롯데,,,,95삼성
2038,95469,신성필,15.0,1976년 08월 17일,투수(우투우타),185cm/88kg,경북고,,,,
2039,95473,장형석,32.0,1976년 06월 06일,투수(우투우타),182cm/80kg,경북고,,,,
2040,95486,배대웅,,1954년 03월 02일,내야수(우투우타),0cm/0kg,경북고,,,,
2041,95488,최계훈,85.0,1961년 06월 06일,(우투우타),180cm/80kg,사대부초-인천남중-인천고-인하대-삼미-청보,,,,84삼미
2042,95511,박보현,26.0,1972년 07월 19일,투수(우투우타),189cm/82kg,경남고-단국대-롯데,,,,
2043,95518,박현승,81.0,1972년 09월 12일,(우투우타),178cm/84kg,대연초-대천중-경남고-동아대-롯데,,,,95롯데
2044,95544,양종성,,1976년 10월 02일,포수(우투우타),0cm/0kg,경남상고,,,,
2045,95549,마해영,49.0,1970년 08월 14일,내야수(우투우타),188cm/96kg,부산대연초-부산중-부산고-고려대-롯데-삼성-KIA-LG,,,,
2046,95552,김정열,21.0,1979년 12월 03일,투수(우투우타),181cm/83kg,마산고,,,,
2047,95554,장승익,,1976년 06월 11일,투수(우투우타),0cm/0kg,부산고,,,,
2048,95557,박종일,57.0,1972년 03월 09일,외야수(우투우타),175cm/82kg,인천고-건국대,,,,
2049,95558,김옥일,,1972년 11월 14일,외야수(우투우타),0cm/0kg,동아대,,,,
2050,95563,김성철,,1972년 06월 23일,외야수(우투우타),0cm/0kg,,,,,
2051,95565,박부성,,1976년 05월 10일,투수(우투우타),0cm/0kg,마산고,,,,
2052,95573,나광호,,1977년 01월 15일,외야수(우투우타),0cm/0kg,동래고,,,,
2053,95576,권두조,86.0,1951년 06월 10일,(우투우타),173cm/70kg,부산중앙초-부산동성중-경남상고-중앙대-롯데-삼미-청보,,,,82롯데
2054,95601,이원식,23.0,1972년 06월 15일,투수(우투우타),182cm/89kg,충암고-한양대-해태-KIA,,,,
2055,95650,최철민,,1972년 05월 03일,내야수(우투우타),0cm/0kg,동아대,,,,
2056,95657,임창용,12.0,1976년 06월 04일,투수(우언우타),182cm/82kg,광주대성초-진흥중-진흥고-해태-삼성,,,95 해태 고졸신인,95해태
2057,95665,이용훈,63.0,1975년 12월 14일,투수(우투우타),188cm/80kg,영흥고-해태,,,,
2058,95666,안상준,82.0,1973년 02월 13일,(우투우타),183cm/81kg,대신초-경남중-경남고-동아대-해태-LG-두산,,,,95해태
2059,95670,남상규,,1972년 10월 09일,포수(우투우타),0cm/0kg,중앙대,,,,
2060,95674,김형성,,1976년 02월 28일,내야수(우투우타),0cm/0kg,진흥고,,,,
2061,95678,추평호,,1973년 02월 08일,외야수(우투우타),0cm/0kg,영남대,,,,
2062,95710,김승권,14.0,1976년 05월 01일,내야수(우투우타),181cm/84kg,대전고-한화-삼성-한화,,,,
2063,95712,강인권,83.0,1972년 06월 26일,(우투우타),182cm/87kg,대전신흥초-충남중-대전고-한양대-한화-두산,,,,95한화
2064,95716,김영진,,1976년 12월 05일,내야수(우투우타),0cm/0kg,공주고,,,,
2065,95728,신재웅,28.0,1972년 10월 10일,투수(우투우타),186cm/86kg,공주고-경성대,,,,
2066,95748,정의성,,1972년 08월 30일,투수(우투우타),0cm/0kg,영남대,,,,
2067,95777,김경남,73.0,1959년 11월 05일,(우투우타),176cm/82kg,창영초-상인천중-인천고-인하대-삼미-청보-태평양,,,,
2068,95819,김진철,,1972년 12월 15일,투수(우투우타),0cm/0kg,배명고-성균관대,,,,
2069,95821,김인식,81.0,1947년 05월 01일,(우투우타),176cm/78kg,돈암초-배문중-배문고,,,,
2070,95835,심성보,12.0,1973년 02월 16일,외야수(좌투좌타),180cm/75kg,북일고-단국대-쌍방울-LG,,,,
2071,95837,하상도,,1972년 06월 07일,외야수(우투우타),0cm/0kg,동아대,,,,
2072,95838,박성진,,1972년 07월 09일,투수(우투우타),0cm/0kg,건국대,,,,
2073,95853,송진호,,1957년 08월 16일,투수(우투우타),0cm/0kg,건국대,,,,
2074,95858,장용,,1977년 02월 25일,투수(우투우타),0cm/0kg,전주고,,,,
2075,95901,금광옥,71.0,1956년 12월 19일,(우투우타),175cm/78kg,창영초-동산중-동산고-삼미-청보-태평양,,,,
2076,95903,류영수,71.0,1945년 05월 25일,(우투우타),165cm/54kg,칠성초-경상중-대구상고,,,,
2077,95906,강만식,,1957년 02월 15일,투수(우투우타),0cm/0kg,고려대,,,,
2078,95913,김우열,81.0,1949년 09월 09일,(우투우타),174cm/75kg,금양초-선린중-선린상고-OB-빙그레,,,,82OB
2079,95914,김준환,77.0,1955년 05월 19일,(우투우타),178cm/80kg,군산상고-광주대-해태,,,,
2080,96113,김정훈,,1976년 05월 05일,투수(우투우타),0cm/0kg,성남고,,,,
2081,96137,김도완,,1971년 10월 27일,투수(우투우타),0cm/0kg,경희대,,,,
2082,96138,손혁,83.0,1973년 08월 01일,(우투우타),186cm/82kg,공주중동초-공주중-공주고-고려대-LG-해태-KIA-두산,,,,96LG
2083,96139,임노병,39.0,1977년 08월 27일,내야수(우투우타),183cm/75kg,배명고,,,,
2084,96142,이경원,56.0,1977년 06월 23일,투수(좌투좌타),180cm/83kg,충암고-LG-두산,,,,
2085,96144,오규택,76.0,1973년 08월 01일,(우투우타),180cm/82kg,충암초-충암중-충암고-한양대-LG-한화,,,,96LG
2086,96149,이정길,18.0,1973년 03월 19일,투수(우투우타),185cm/93kg,배재고-연세대,,,,
2087,96165,이호균,65.0,1977년 09월 18일,외야수(우투우타),0cm/0kg,배명고,,,,
2088,96172,박철영,78.0,1960년 05월 22일,(우투우타),178cm/84kg,사대부속초-배명중-배명고-연세대-MBC,,,,83MBC
2089,96174,김기진,,1977년 07월 04일,투수(우투우타),0cm/0kg,대구고,,,,
2090,96213,박석안,,1972년 04월 20일,포수(우투우타),0cm/0kg,계명대,,,,
2091,96224,최기문,74.0,1973년 06월 10일,(우투양타),182cm/88kg,화곡초-충암중-충암고-원광대-OB-롯데,,,,96OB
2092,96251,박명환,89.0,1977년 06월 07일,(우투우타),186cm/92kg,청구초-충암중-충암고-(대불대)-OB-두산-LG-NC,,,96 OB 2차우선,99두산
2093,96252,한명윤,52.0,1977년 09월 06일,투수(좌투좌타),182cm/72kg,성남고,,,,
2094,96253,홍재호,,1974년 02월 02일,내야수(우투우타),0cm/0kg,계명대,,,,
2095,96257,강영수,,1973년 06월 19일,외야수(우투우타),0cm/0kg,연세대,,,,
2096,96307,박진만,79.0,1976년 11월 30일,(우투우타),178cm/82kg,서화초-상인천중-인천고-(경기대)-현대-삼성-SK,,,96 현대 2차우선,96현대
2097,96330,양윤기,,1974년 05월 22일,투수(우투우타),0cm/0kg,유신고,,,,
2098,96340,설종진,81.0,1973년 06월 16일,(좌투좌타),177cm/73kg,백운초-신일중-신일고-중앙대-현대,,,,96현대
2099,96343,허유신,,1973년 06월 03일,내야수(우투좌타),0cm/0kg,경희대,,,,
2100,96345,최원호,92.0,1973년 03월 13일,(우투우타),183cm/88kg,숭의초-상인천중-인천고-단국대-현대-LG,,,96 현대 1차,96현대
2101,96346,장정석,40.0,1973년 04월 12일,(우투좌타),177cm/76kg,서울영일초-우신중-덕수상고-중앙대-현대-KIA,,,,96현대
2102,96354,김형남,,1973년 06월 28일,포수(우투우타),0cm/0kg,단국대,,,,
2103,96356,안명성,,1973년 08월 17일,내야수(우투우타),0cm/0kg,한양대,,,,
2104,96358,김동현,58.0,1977년 04월 12일,내야수(우투우타),187cm/97kg,신일고,,,,
2105,96359,강해룡,59.0,1977년 08월 28일,내야수(우투우타),180cm/78kg,부천고,,,,
2106,96362,박재홍,62.0,1973년 09월 07일,외야수(우투우타),176cm/85kg,서림초-무등중-광주제일고-연세대-현대-KIA,,,92 해태 1차,03KIA
2107,96408,박규대,56.0,1972년 01월 15일,외야수(우투우타),184cm/78kg,성광고,,,,
2108,96411,전병호,80.0,1973년 03월 23일,(좌투좌타),186cm/86kg,칠성초-경상중-대구상고-영남대-삼성,,,,96삼성
2109,96426,박태순,53.0,1974년 02월 08일,투수(우투우타),178cm/80kg,춘천고-경희대-삼성,,,,
2110,96441,정경배,83.0,1974년 02월 20일,(우투우타),176cm/84kg,창영초-대헌중-인천고-홍익대-삼성-SK,,,,96삼성
2111,96447,최재호,47.0,1973년 03월 27일,투수(우투우타),176cm/85kg,경북고-계명대,,,,
2112,96456,임학수,56.0,1977년 04월 03일,내야수(우투우타),173cm/75kg,공주고,,,,
2113,96460,박근영,,1973년 08월 02일,포수(우투우타),0cm/0kg,경남대,,,,
2114,96461,권영철,61.0,1977년 12월 03일,내야수(우투우타),177cm/77kg,대구상고,,,,
2115,96462,정현욱,91.0,1978년 12월 02일,(우투우타),187cm/102kg,장안초-건대부중-동대문상고-삼성-LG,,,96 삼성 2차 3라운드 21순위,96삼성
2116,96463,김헌수,63.0,1977년 09월 07일,외야수(좌투좌타),179cm/74kg,경주고,,,,
2117,96465,정성훈,65.0,1977년 12월 09일,투수(우언우타),186cm/95kg,본리초-대구중-대구고-삼성-두산,,,96 삼성 2차 11라운드 85순위,03두산
2118,96467,하춘동,67.0,1977년 04월 19일,외야수(우투양타),178cm/74kg,경북고,,,,
2119,96468,이계성,32.0,1977년 02월 08일,외야수(우투좌타),183cm/81kg,신일고-삼성-쌍방울-삼성-롯데,,,,
2120,96470,최창양,68.0,1973년 06월 03일,투수(우투우타),187cm/87kg,마산고-중앙대-필라델피아 필리스,,,,
2121,96471,정순명,,1954년 06월 30일,투수(우투우타),0cm/0kg,한양대,,,,
2122,96473,김무관,72.0,1955년 03월 02일,(우투우타),173cm/80kg,인천숭의초-상인천중-인천고-건국대-삼미-청보,,,,82삼미
2123,96480,백인천,71.0,1943년 11월 27일,(우투우타),174cm/77kg,경동고-MBC,,,,
2124,96503,김대익,73.0,1973년 06월 03일,(좌투좌타),178cm/95kg,부산진초-부산동성중-부산고-경성대-롯데-삼성,,,,96롯데
2125,96513,유필선,9.0,1970년 09월 06일,외야수(우투우타),176cm/84kg,경기상고-계명대-상무,,,,
2126,96527,김영복,,1973년 03월 15일,투수(좌투좌타),0cm/0kg,원광대,,,,
2127,96542,배정훈,42.0,1973년 12월 20일,포수(우투우타),181cm/90kg,부산고-동아대,,,,
2128,96546,정학수,,1977년 12월 01일,내야수(우투우타),0cm/0kg,북일고,,,,
2129,96566,이재섭,,1976년 12월 23일,투수(우투우타),0cm/0kg,마산고,,,,
2130,96570,차명주,17.0,1973년 09월 22일,투수(좌투좌타),173cm/80kg,경남상고-한양대-롯데-두산-한화,,,,
2131,96610,장성호,1.0,1977년 10월 18일,내야수(좌투좌타),183cm/93kg,충암초-충암중-충암고-(호남대)-해태-KIA-한화-롯데-KT,,,96 해태 2차 1라운드 6순위,96해태
2132,96611,김상진,,1977년 03월 09일,투수(우투우타),0cm/0kg,진흥고,,,,
2133,96616,김종국,74.0,1973년 09월 14일,(우투우타),180cm/80kg,광주서림초-무등중-광주제일고-고려대-해태-KIA,,,,96해태
2134,96624,황성기,24.0,1977년 06월 09일,포수(우투우타),178cm/80kg,휘문고-해태,,,,
2135,96631,박철웅,,1970년 04월 15일,투수(우투우타),0cm/0kg,고려대,,,,
2136,96635,권오성,35.0,1970년 10월 26일,포수(우투우타),180cm/86kg,신일고-고려대-상무,,,,
2137,96653,지승준,53.0,1977년 06월 07일,외야수(좌투좌타),173cm/69kg,부천고,,,,
2138,96654,이동욱,,1977년 08월 01일,내야수(우투우타),0cm/0kg,진흥고,,,,
2139,96666,우승진,,1973년 08월 10일,내야수(우투우타),0cm/0kg,홍익대,,,,
2140,96673,김종윤,71.0,1957년 06월 19일,(우투우타),170cm/78kg,대전신흥초-군산중-군산상고-중앙대-해태-빙그레,,,,
2141,96682,신용균,79.0,1938년 10월 13일,(우투우타),172cm/80kg,일본 오오즈시초-일본 오오즈시중-일본 야와타하마고-일본 토모이시대,,,,
2142,96704,조효상,33.0,1974년 01월 26일,외야수(우투우타),183cm/90kg,북일고-성균관대-한화,,,,
2143,96706,오중석,,1973년 08월 05일,내야수(우투우타),0cm/0kg,한양대,,,,
2144,96713,정영환,,1973년 04월 10일,투수(우투우타),0cm/0kg,홍익대,,,,
2145,96720,이상열,59.0,1977년 04월 20일,투수(좌투좌타),185cm/73kg,천안남산초-천안북중-북일고-한화-현대-우리-히어로즈-LG-SK,,,96 한화 2차우선,96한화
2146,96722,심광호,70.0,1977년 08월 01일,(우투우타),188cm/90kg,남산초-천안북중-북일고-(목원대)-한화-삼성,,,96 한화 2차 우선,08삼성
2147,96723,홍원기,78.0,1973년 06월 05일,(우투우타),187cm/92kg,공주중동초-공주중-공주고-고려대-한화-두산-현대,,,,96한화
2148,96725,김대헌,,1972년 06월 30일,외야수(우투우타),0cm/0kg,동아대,,,,
2149,96734,이영우,77.0,1973년 11월 27일,(좌투좌타),181cm/86kg,남정초-선린중-선린상고-건국대-한화,,,,96한화
2150,96742,엄종수,,1973년 07월 09일,포수(우투우타),0cm/0kg,홍익대,,,,
2151,96750,권오영,27.0,1970년 08월 15일,내야수(우투우타),179cm/83kg,경북고-연세대-한국화장품-상무,,,,
2152,96761,송지만,79.0,1973년 03월 02일,(우투우타),178cm/85kg,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,,,96 한화 2차 3라운드 20순위,96한화
2153,96766,임수민,75.0,1973년 05월 31일,(우투우타),173cm/93kg,신답초-동대문중-동대문상고-성균관대-한화,,,,96한화
2154,96777,김수연,9.0,1977년 05월 28일,외야수(좌투좌타),175cm/75kg,천안남산초-천안북중-북일고,,,,
2155,96786,손상득,84.0,1956년 04월 03일,(우투우타),172cm/66kg,영덕초-대구중-경북고-고려대-삼성,,,,82삼성
2156,96804,김선섭,23.0,1973년 01월 16일,내야수(우투우타),176cm/73kg,광주제일고-고려대-쌍방울,,,,
2157,96806,석수철,,1973년 04월 25일,내야수(우투우타),0cm/0kg,성균관대,,,,
2158,96822,정원배,22.0,1973년 08월 01일,포수(우투우타),181cm/85kg,광주진흥고-인하대-쌍방울,,,,
2159,96824,최정환,24.0,1973년 09월 26일,투수(우투우타),190cm/90kg,동래고-경성대-쌍방울,,,,
2160,96825,김현민,48.0,1973년 09월 15일,외야수(우투우타),177cm/78kg,인천고-홍익대-쌍방울,,,,
2161,96847,박주언,70.0,1973년 07월 13일,(좌투좌타),180cm/80kg,화정초-무등중-광주제일고-인하대-쌍방울-SK,,,,96쌍방울
2162,96849,정수찬,66.0,1973년 12월 01일,투수(우투우타),186cm/95kg,경남고-동아대-쌍방울,,,,
2163,96851,신영균,63.0,1974년 02월 16일,투수(우투우타),183cm/81kg,경북고-단국대-쌍방울,,,,
2164,96852,박경호,2.0,1973년 07월 19일,내야수(우투우타),178cm/75kg,성남고-인하대,,,,
2165,96855,임종수,,1973년 12월 02일,외야수(우투좌타),0cm/0kg,건국대,,,,
2166,96856,이봉우,0.0,1977년 07월 30일,내야수(우투우타),176cm/76kg,포철공고,,,,
2167,96860,진정민,,1977년 05월 18일,외야수(우투우타),0cm/0kg,전주고,,,,
2168,96869,김형주,,1977년 08월 11일,투수(우투우타),0cm/0kg,군산상고,,,,
2169,97103,손지환,75.0,1978년 11월 13일,(우투우타),180cm/87kg,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,,,,97LG
2170,97109,이병규,9.0,1974년 10월 25일,(좌투좌타),185cm/85kg,청구초-서대문중-장충고-단국대-LG,,,97 LG 1차,97LG
2171,97111,김민기,11.0,1977년 05월 19일,투수(우투우타),189cm/90kg,남정초-배명중-덕수상고,,,97 LG 2차우선,
2172,97126,장문석,26.0,1974년 12월 15일,투수(우투우타),183cm/94kg,대신초-대동중-경남상고-동아대-LG-KIA,,,,
2173,97133,임선동,54.0,1973년 08월 04일,투수(우투우타),187cm/95kg,사당초-휘문중-휘문고-연세대-LG,,,,
2174,97140,전승남,40.0,1974년 11월 26일,투수(우언우타),178cm/72kg,덕수상고-중앙대,,,,
2175,97150,이준용,50.0,1974년 08월 02일,내야수(우투좌타),181cm/76kg,충암고-중앙대,,,,
2176,97154,윤인수,,1974년 04월 12일,외야수(좌투좌타),0cm/0kg,중앙대,,,,
2177,97157,안재만,8.0,1974년 10월 02일,내야수(우투우타),188cm/79kg,길동초-배재중-배재고-건국대-LG-SK,,,,
2178,97168,신창수,,1974년 04월 25일,투수(좌투좌타),0cm/0kg,성균관대,,,,
2179,97198,배수희,,1955년 04월 30일,외야수(우투우타),0cm/0kg,경동고,,,,
2180,97202,진갑용,70.0,1974년 05월 08일,(우투우타),182cm/90kg,하단초-초량중-부산고-고려대-OB-두산-삼성,,,97 OB 2차 1라운드 1순위,97OB
2181,97204,강규철,36.0,1974년 05월 05일,내야수(우투우타),178cm/82kg,북일고-경희대,,,,
2182,97219,문희성,43.0,1973년 02월 22일,외야수(우투우타),195cm/110kg,유신고-홍익대-현대피닉스,,,,
2183,97230,이경필,23.0,1974년 05월 21일,투수(우투우타),186cm/85kg,중대초-배명중-배명고-한양대,,,,
2184,97236,김영수,36.0,1975년 01월 15일,투수(좌투좌타),183cm/85kg,은평초-이수중-경기고-인하대-OB-두산-롯데-SK-롯데-KIA,,,,
2185,97238,김환조,,1974년 02월 10일,투수(우투우타),0cm/0kg,경남대,,,,
2186,97249,강신창,,1974년 11월 10일,외야수(우투우타),0cm/0kg,동아대,,,,
